fire_radiance,Longitude,Latitude,geometry
4.3930106,-122.75787,39.64426,POINT (-122.7578735351562 39.64426040649414)
20.893082,-122.74889,39.642902,POINT (-122.748893737793 39.64290237426758)
13.0879,-122.73999,39.641575,POINT (-122.739990234375 39.64157485961914)
4.765071,-122.73111,39.640244,POINT (-122.7311096191406 39.64024353027344)
1.1657913,-122.722145,39.63891,POINT (-122.7221450805664 39.63890838623047)
1.5459399,-122.71323,39.637558,POINT (-122.7132263183594 39.63755798339844)
3.7297726,-122.70429,39.63622,POINT (-122.7042922973633 39.6362190246582)
8.000379,-122.695404,39.634888,POINT (-122.6954040527344 39.6348876953125)
5.0643373,-122.68649,39.63354,POINT (-122.6864929199219 39.63354110717773)
2.3143256,-122.67756,39.632202,POINT (-122.6775588989258 39.6322021484375)
1.1657913,-122.66869,39.63087,POINT (-122.6686935424805 39.6308708190918)
1.634911,-122.83964,39.649628,POINT (-122.8396377563477 39.64962768554688)
2.6216798,-122.830734,39.64829,POINT (-122.8307342529297 39.64828872680664)
0.9797612,-122.82184,39.64697,POINT (-122.8218383789062 39.64696884155273)
2.3062372,-122.723694,39.632286,POINT (-122.7236938476562 39.63228607177734)
9.609944,-122.714745,39.630955,POINT (-122.7147445678711 39.63095474243164)
7.490818,-122.7059,39.629623,POINT (-122.7059020996094 39.62962341308594)
3.018005,-122.69708,39.62829,POINT (-122.6970825195312 39.62828826904297)
1.7319702,-122.68817,39.626953,POINT (-122.6881713867188 39.626953125)
0.93123156,-122.67928,39.625614,POINT (-122.6792831420898 39.62561416625977)
2.0959423,-122.841484,39.64306,POINT (-122.8414840698242 39.64305877685547)
3.980509,-122.832535,39.641727,POINT (-122.8325347900391 39.64172744750977)
0.93123156,-122.73417,39.627026,POINT (-122.7341690063477 39.62702560424805)
29.3615,-122.72522,39.625687,POINT (-122.7252197265625 39.62568664550781)
49.970406,-122.71637,39.624355,POINT (-122.7163696289062 39.62435531616211)
14.95629,-122.70759,39.623035,POINT (-122.7075881958008 39.6230354309082)
5.355515,-122.69879,39.621716,POINT (-122.6987915039062 39.6217155456543)
1.4407924,-122.68998,39.620396,POINT (-122.6899795532227 39.62039566040039)
0.87461364,-122.735634,39.620422,POINT (-122.7356338500977 39.62042236328125)
11.45407,-122.72674,39.61909,POINT (-122.7267379760742 39.61909103393555)
81.32863,-122.71796,39.617767,POINT (-122.7179565429688 39.61776733398438)
16.468798,-122.70917,39.616444,POINT (-122.7091674804688 39.6164436340332)
2.0231478,-122.700424,39.615128,POINT (-122.7004241943359 39.61512756347656)
1.0768204,-122.69166,39.6138,POINT (-122.6916580200195 39.61380004882812)
8.234939,-122.73723,39.613827,POINT (-122.7372283935547 39.61382675170898)
2.0474126,-122.72833,39.61249,POINT (-122.7283325195312 39.61249160766602)
3.1797702,-122.71951,39.61116,POINT (-122.7195129394531 39.61116027832031)
2.1606483,-122.71077,39.609848,POINT (-122.7107696533203 39.60984802246094)
1.0606438,-122.70204,39.608532,POINT (-122.7020416259766 39.6085319519043)
0.90696675,-122.69323,39.607197,POINT (-122.693229675293 39.60719680786133)
4.8297772,-122.74789,39.60859,POINT (-122.7478866577148 39.60858917236328)
6.439343,-122.73895,39.60725,POINT (-122.7389526367188 39.60725021362305)
1.1657913,-122.73011,39.60592,POINT (-122.730110168457 39.60591888427734)
0.88270193,-122.685745,39.599247,POINT (-122.6857452392578 39.59924697875977)
0.92314327,-122.67673,39.597897,POINT (-122.6767272949219 39.59789657592773)
0.9797612,-122.667755,39.596558,POINT (-122.6677551269531 39.5965576171875)
0.89079016,-122.65891,39.595234,POINT (-122.6589126586914 39.59523391723633)
4.6599236,-122.75866,39.603355,POINT (-122.758659362793 39.60335540771484)
2.2738843,-122.74959,39.60201,POINT (-122.7495880126953 39.60200881958008)
1.7643232,-122.74067,39.600674,POINT (-122.7406692504883 39.60067367553711)
0.85034883,-122.73185,39.599342,POINT (-122.7318496704102 39.59934234619141)
0.8584371,-122.71409,39.596672,POINT (-122.7140884399414 39.59667205810547)
0.88270193,-122.70522,39.59533,POINT (-122.7052230834961 39.59532928466797)
0.9635846,-122.69626,39.593994,POINT (-122.6962585449219 39.593994140625)
1.1334382,-122.687256,39.59265,POINT (-122.687255859375 39.5926513671875)
2.2415311,-122.6783,39.5913,POINT (-122.6782989501953 39.59130096435547)
8.946707,-122.66939,39.589973,POINT (-122.6693878173828 39.58997344970703)
13.379078,-122.66055,39.588634,POINT (-122.6605529785156 39.5886344909668)
5.0400724,-122.65176,39.587307,POINT (-122.6517562866211 39.58730697631836)
1.2709388,-122.64298,39.58597,POINT (-122.6429824829102 39.58597183227539)
0.88270193,-122.63422,39.584633,POINT (-122.6342163085938 39.58463287353516)
1.6268226,-122.760475,39.596775,POINT (-122.7604751586914 39.59677505493164)
0.89887846,-122.75138,39.595425,POINT (-122.7513809204102 39.59542465209961)
0.89887846,-122.72462,39.591423,POINT (-122.7246170043945 39.59142303466797)
0.9474081,-122.715645,39.590073,POINT (-122.7156448364258 39.59007263183594)
0.9635846,-122.70669,39.58874,POINT (-122.7066879272461 39.58874130249023)
1.8047645,-122.69776,39.5874,POINT (-122.6977615356445 39.58739852905273)
8.210674,-122.68884,39.586063,POINT (-122.6888427734375 39.58606338500977)
30.049002,-122.68001,39.584732,POINT (-122.6800079345703 39.58473205566406)
24.799715,-122.67118,39.583397,POINT (-122.6711807250977 39.58339691162109)
23.32765,-122.662315,39.582058,POINT (-122.6623153686523 39.58205795288086)
31.310772,-122.65348,39.58072,POINT (-122.6534805297852 39.58071899414062)
23.408533,-122.64465,39.579388,POINT (-122.6446533203125 39.57938766479492)
7.927584,-122.63587,39.578053,POINT (-122.635871887207 39.57805252075195)
1.1172616,-122.62706,39.576714,POINT (-122.6270599365234 39.57671356201172)
1.7319702,-122.75978,39.59054,POINT (-122.7597808837891 39.59054183959961)
1.0929968,-122.73284,39.586487,POINT (-122.7328414916992 39.58648681640625)
0.89079016,-122.72391,39.58514,POINT (-122.7239074707031 39.58514022827148)
2.0474126,-122.70595,39.582428,POINT (-122.7059478759766 39.58242797851562)
48.344666,-122.69703,39.58109,POINT (-122.6970291137695 39.58108901977539)
24.03133,-122.68822,39.579754,POINT (-122.6882171630859 39.57975387573242)
8.865824,-122.67943,39.578438,POINT (-122.6794281005859 39.57843780517578)
1.5135869,-122.67061,39.577114,POINT (-122.6706085205078 39.57711410522461)
1.1010852,-122.66176,39.57578,POINT (-122.6617584228516 39.57577896118164)
1.0929968,-122.652916,39.57444,POINT (-122.6529159545898 39.57444000244141)
15.247468,-122.644066,39.57311,POINT (-122.6440658569336 39.5731086730957)
18.385717,-122.635254,39.571785,POINT (-122.63525390625 39.57178497314453)
2.0474126,-122.62639,39.570442,POINT (-122.6263885498047 39.57044219970703)
1.246674,-122.243996,39.51186,POINT (-122.2439956665039 39.51185989379883)
1.6753522,-122.235115,39.510487,POINT (-122.2351150512695 39.5104866027832)
4.433452,-122.75243,39.582592,POINT (-122.7524337768555 39.58259201049805)
2.5003557,-122.74339,39.58123,POINT (-122.7433929443359 39.58123016357422)
3.2849178,-122.73447,39.579895,POINT (-122.7344665527344 39.57989501953125)
4.1341863,-122.72563,39.578564,POINT (-122.7256317138672 39.57856369018555)
1.8937355,-122.71671,39.57723,POINT (-122.7167129516602 39.57722854614258)
2.6055033,-122.70766,39.57586,POINT (-122.7076568603516 39.57585906982422)
0.9797612,-122.698746,39.574512,POINT (-122.6987457275391 39.57451248168945)
1.0849086,-122.689995,39.573196,POINT (-122.6899948120117 39.57319641113281)
0.89079016,-122.681206,39.57186,POINT (-122.6812057495117 39.57186126708984)
0.8584371,-122.64566,39.566505,POINT (-122.6456604003906 39.56650543212891)
0.915055,-122.63679,39.56517,POINT (-122.6367874145508 39.56517028808594)
6.2775774,-122.78076,39.580017,POINT (-122.78076171875 39.58001708984375)
12.740105,-122.77201,39.578697,POINT (-122.7720108032227 39.57869720458984)
1.1415265,-122.745,39.574627,POINT (-122.745002746582 39.57462692260742)
1.456969,-122.73612,39.573307,POINT (-122.7361221313477 39.57330703735352)
2.1849132,-122.72731,39.571983,POINT (-122.7273101806641 39.57198333740234)
1.2547623,-122.79123,39.574738,POINT (-122.7912292480469 39.57473754882812)
12.01216,-122.782455,39.57342,POINT (-122.7824554443359 39.57342147827148)
2.1849132,-122.77371,39.572113,POINT (-122.7737121582031 39.57211303710938)
0.9878494,-122.81065,39.57081,POINT (-122.8106536865234 39.57080841064453)
9.650386,-122.801735,39.56947,POINT (-122.8017349243164 39.5694694519043)
13.904816,-122.79292,39.56816,POINT (-122.7929229736328 39.56816101074219)
0.89887846,-122.78415,39.566853,POINT (-122.7841491699219 39.56685256958008)
1.0606438,-122.7754,39.565533,POINT (-122.7753982543945 39.56553268432617)
1.8290293,-122.821434,39.565594,POINT (-122.8214340209961 39.56559371948242)
2.5003557,-122.81245,39.564243,POINT (-122.8124465942383 39.56424331665039)
11.357011,-122.80359,39.56291,POINT (-122.8035888671875 39.56290817260742)
2.7268271,-122.79467,39.56158,POINT (-122.7946701049805 39.56158065795898)
1.2871153,-122.70547,39.548183,POINT (-122.7054672241211 39.54818344116211)
1.7157936,-122.69648,39.546825,POINT (-122.6964797973633 39.54682540893555)
1.4812338,-122.68751,39.54548,POINT (-122.6875076293945 39.54547882080078)
0.8665254,-122.67853,39.54412,POINT (-122.6785278320312 39.54412078857422)
1.5216751,-122.66957,39.54276,POINT (-122.6695709228516 39.54275894165039)
0.85034883,-122.66072,39.541424,POINT (-122.6607208251953 39.54142379760742)
1.4974103,-122.65198,39.54012,POINT (-122.6519775390625 39.54011917114258)
1.6429992,-122.643234,39.5388,POINT (-122.6432342529297 39.53879928588867)
2.8966808,-122.63444,39.537468,POINT (-122.6344375610352 39.53746795654297)
3.4466832,-122.62564,39.53613,POINT (-122.6256408691406 39.53612899780273)
13.112165,-122.814316,39.557674,POINT (-122.8143157958984 39.55767440795898)
2.0959423,-122.805466,39.556366,POINT (-122.8054656982422 39.55636596679688)
1.5863813,-122.73406,39.54566,POINT (-122.7340621948242 39.54565811157227)
2.144472,-122.725044,39.544304,POINT (-122.7250442504883 39.54430389404297)
1.2871153,-122.716095,39.542946,POINT (-122.7160949707031 39.54294586181641)
1.2871153,-122.70711,39.541588,POINT (-122.7071075439453 39.54158782958984)
1.578293,-122.69804,39.540237,POINT (-122.6980361938477 39.54023742675781)
2.3385904,-122.68903,39.538868,POINT (-122.6890335083008 39.53886795043945)
4.6599236,-122.680115,39.537533,POINT (-122.6801147460938 39.53753280639648)
2.451826,-122.67118,39.536175,POINT (-122.6711807250977 39.53617477416992)
4.1503625,-122.662315,39.534832,POINT (-122.6623153686523 39.53483200073242)
4.821689,-122.65357,39.533516,POINT (-122.6535720825195 39.53351593017578)
1.7157936,-122.64479,39.5322,POINT (-122.6447906494141 39.53219985961914)
4.2069807,-122.63601,39.53087,POINT (-122.6360092163086 39.53086853027344)
3.794479,-122.6272,39.529545,POINT (-122.627197265625 39.52954483032227)
2.9128575,-122.75349,39.541737,POINT (-122.7534866333008 39.5417366027832)
3.1716821,-122.74466,39.540394,POINT (-122.7446594238281 39.5403938293457)
1.1172616,-122.690605,39.532276,POINT (-122.6906051635742 39.53227615356445)
2.7834451,-122.6817,39.53093,POINT (-122.6817016601562 39.53092956542969)
1.3518214,-122.67278,39.529587,POINT (-122.6727828979492 39.52958679199219)
1.8856473,-122.663956,39.52825,POINT (-122.6639556884766 39.52825164794922)
4.1503625,-122.65518,39.52693,POINT (-122.6551818847656 39.52693176269531)
3.7459493,-122.64643,39.52561,POINT (-122.6464309692383 39.52561187744141)
7.1834636,-122.63766,39.52429,POINT (-122.6376571655273 39.52428817749023)
3.1635938,-122.628845,39.522945,POINT (-122.6288452148438 39.52294540405273)
3.1474173,-122.73727,39.532455,POINT (-122.7372665405273 39.53245544433594)
2.8885927,-122.7282,39.531097,POINT (-122.7282028198242 39.53109741210938)
1.1657913,-122.71914,39.529743,POINT (-122.7191390991211 39.52974319458008)
0.9554964,-122.71022,39.528397,POINT (-122.7102203369141 39.52839660644531)
0.8584371,-122.70123,39.52704,POINT (-122.7012329101562 39.52703857421875)
1.7077054,-122.692245,39.525692,POINT (-122.6922454833984 39.52569198608398)
3.3010943,-122.68333,39.52435,POINT (-122.6833267211914 39.52434921264648)
1.1010852,-122.720726,39.523148,POINT (-122.7207260131836 39.52314758300781)
0.9554964,-122.71177,39.52181,POINT (-122.7117691040039 39.52180862426758)
0.93123156,-122.70287,39.520462,POINT (-122.7028732299805 39.52046203613281)
4.1341863,-122.928215,39.54729,POINT (-122.9282150268555 39.54729080200195)
2.2172663,-122.919266,39.54596,POINT (-122.9192657470703 39.54595947265625)
1.6591758,-122.91031,39.544632,POINT (-122.9103088378906 39.54463195800781)
1.7643232,-122.93862,39.54199,POINT (-122.9386215209961 39.54198837280273)
11.470246,-122.92973,39.540672,POINT (-122.9297332763672 39.54067230224609)
7.6040535,-122.92073,39.53933,POINT (-122.9207305908203 39.53932952880859)
2.1606483,-122.91188,39.538013,POINT (-122.9118804931641 39.53801345825195)
2.6055033,-122.940155,39.53538,POINT (-122.9401550292969 39.53538131713867)
0.9716729,-122.92222,39.532726,POINT (-122.9222183227539 39.5327262878418)
2.0150595,-122.91346,39.53141,POINT (-122.913459777832 39.53141021728516)
1.8047645,-122.91508,39.52481,POINT (-122.9150772094727 39.52481079101562)
13.718785,-122.92554,39.519527,POINT (-122.925537109375 39.51952743530273)
19.752636,-122.91674,39.518223,POINT (-122.9167404174805 39.51822280883789)
1.2304975,-122.266846,38.88309,POINT (-122.266845703125 38.88309097290039)
0.8665254,-122.258064,38.881718,POINT (-122.2580642700195 38.88171768188477)
3.0099168,-122.26852,38.876526,POINT (-122.2685165405273 38.87652587890625)
8.809206,-122.25974,38.87515,POINT (-122.2597427368164 38.87514877319336)
1.0040259,-122.25098,38.873764,POINT (-122.2509765625 38.87376403808594)
2.2334428,-122.26141,38.86858,POINT (-122.2614135742188 38.86857986450195)
5.1856613,-122.252655,38.8672,POINT (-122.2526550292969 38.8671989440918)
0.9878494,-122.24388,38.86582,POINT (-122.2438812255859 38.86582183837891)
1.1738795,-122.260826,38.862072,POINT (-122.2608261108398 38.8620719909668)
3.438595,-122.25205,38.860706,POINT (-122.2520523071289 38.8607063293457)
3.9966855,-122.24331,38.85936,POINT (-122.2433090209961 38.85935974121094)
1.7804997,-122.23451,38.857983,POINT (-122.2345123291016 38.85798263549805)
0.89887846,-122.35916,38.87059,POINT (-122.3591613769531 38.87059020996094)
0.8665254,-122.31521,38.863735,POINT (-122.3152084350586 38.86373519897461)
8.364351,-122.27127,38.856873,POINT (-122.2712707519531 38.85687255859375)
6.2856655,-122.262505,38.8555,POINT (-122.2625045776367 38.85549926757812)
1.5054986,-122.25379,38.854164,POINT (-122.253791809082 38.85416412353516)
2.063589,-122.24499,38.852787,POINT (-122.244987487793 38.85278701782227)
6.180518,-122.236206,38.85141,POINT (-122.2362060546875 38.85140991210938)
1.367998,-122.227425,38.850033,POINT (-122.227424621582 38.85003280639648)
7.8628783,-122.290504,38.85304,POINT (-122.2905044555664 38.8530387878418)
48.377018,-122.28174,38.851665,POINT (-122.28173828125 38.85166549682617)
3.737861,-122.272964,38.850304,POINT (-122.2729644775391 38.85030364990234)
0.9959377,-122.2642,38.84893,POINT (-122.2641983032227 38.84893035888672)
2.2819724,-122.24668,38.846214,POINT (-122.2466812133789 38.84621429443359)
1.4488807,-122.2379,38.844837,POINT (-122.2378997802734 38.8448371887207)
1.2143209,-122.22912,38.84346,POINT (-122.229118347168 38.84346008300781)
1.0121142,-122.22034,38.842083,POINT (-122.2203369140625 38.84208297729492)
2.1930015,-122.28342,38.8451,POINT (-122.2834167480469 38.84510040283203)
0.9474081,-122.2308,38.836887,POINT (-122.2307968139648 38.83688735961914)
1.1415265,-122.22203,38.83551,POINT (-122.2220306396484 38.83551025390625)
0.8584371,-122.21324,38.834133,POINT (-122.2132415771484 38.83413314819336)
1.0444672,-122.23249,38.830315,POINT (-122.2324905395508 38.83031463623047)
2.1121187,-122.22371,38.828934,POINT (-122.2237091064453 38.82893371582031)
1.4974103,-122.21493,38.82756,POINT (-122.2149276733398 38.82756042480469)
1.456969,-122.206154,38.82618,POINT (-122.2061538696289 38.82617950439453)
0.8584371,-122.2254,38.822365,POINT (-122.2254028320312 38.82236480712891)
0.915055,-122.21662,38.820984,POINT (-122.2166213989258 38.82098388671875)
1.0768204,-122.4818,38.855442,POINT (-122.4817962646484 38.85544204711914)
0.92314327,-122.47301,38.854084,POINT (-122.4730072021484 38.85408401489258)
3.9724207,-122.48346,38.848866,POINT (-122.4834594726562 38.8488655090332)
1.0768204,-122.476326,38.84093,POINT (-122.4763259887695 38.8409309387207)
1.4893221,-122.21291,38.79989,POINT (-122.2129135131836 38.79988861083984)
0.9959377,-122.20415,38.79851,POINT (-122.2041473388672 38.79851150512695)
1.2224091,-122.478035,38.83436,POINT (-122.4780349731445 38.83435821533203)
2.087854,-122.21461,38.793316,POINT (-122.2146072387695 38.79331588745117)
1.1334382,-122.20584,38.791935,POINT (-122.2058410644531 38.79193496704102)
0.89887846,-122.19706,38.79056,POINT (-122.1970596313477 38.79056167602539)
0.85034883,-122.2163,38.786743,POINT (-122.2163009643555 38.7867431640625)
0.93123156,-122.20752,38.785366,POINT (-122.20751953125 38.78536605834961)
0.93123156,-122.19875,38.783985,POINT (-122.1987533569336 38.78398513793945)
1.7724115,-122.446205,38.81577,POINT (-122.4462051391602 38.81576919555664)
1.4084394,-122.43742,38.81441,POINT (-122.4374237060547 38.81441116333008)
2.2819724,-122.43912,38.80784,POINT (-122.4391174316406 38.80783843994141)
1.1172616,-122.430336,38.806473,POINT (-122.4303359985352 38.80647277832031)
0.85034883,-122.421555,38.80511,POINT (-122.4215545654297 38.80511093139648)
1.335645,-122.42323,38.79854,POINT (-122.4232330322266 38.79853820800781)
0.9554964,-122.40568,38.79581,POINT (-122.4056777954102 38.79581069946289)
0.93123156,-122.39688,38.794445,POINT (-122.3968811035156 38.7944450378418)
1.0040259,-122.18628,38.76151,POINT (-122.186279296875 38.76150894165039)
2.1687367,-122.40736,38.789234,POINT (-122.407356262207 38.78923416137695)
8.000379,-122.39856,38.787872,POINT (-122.3985595703125 38.78787231445312)
3.1231525,-122.38975,38.78651,POINT (-122.3897476196289 38.7865104675293)
3.3900654,-122.380936,38.78515,POINT (-122.3809356689453 38.78514862060547)
1.2871153,-122.372154,38.783783,POINT (-122.3721542358398 38.78378295898438)
0.89079016,-122.21428,38.75907,POINT (-122.2142791748047 38.75907135009766)
1.3113801,-122.20551,38.757694,POINT (-122.2055130004883 38.75769424438477)
1.6510874,-122.19674,38.756313,POINT (-122.1967391967773 38.75631332397461)
1.4327042,-122.18797,38.754932,POINT (-122.1879730224609 38.75493240356445)
